T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
1150;177319;7.81756e+24;3.16839e+24;1.71744e+23;9.64948e+21;5.6198e+20;3.39273e+19;2.12329e+18;1.3776e+17;9.2665e+15;6.46277e+14;4.67373e+13;3.50498e+12;2.72599e+11;2.19897e+10;1.84e+09;1.59723e+08;1.43853e+07;1.3444e+06;130391;13126.4;1371.76;148.839;16.7699;1.96242;0.238549;0.0301277;0.00395404;0.000539372;7.64883e-05;1.12786e-05;1.72966e-06;2.75938e-07;4.58047e-08;7.91332e-09;1.4232e-09;2.66528e-10;5.19879e-11;1.05648e-11;2.23739e-12;4.93927e-13;1.13698e-13;2.72989e-14;6.83858e-15;1.78795e-15;4.88032e-16;1.3912e-16;4.1431e-17;1.28944e-17;4.19536e-18;0.0642571;3.46745e-05;1.69891e-05
1155;177319;7.78372e+24;3.15237e+24;1.73045e+23;9.84454e+21;5.80441e+20;3.54703e+19;2.24664e+18;1.47499e+17;1.00382e+16;7.08218e+14;5.18024e+13;3.92864e+12;3.08945e+11;2.51948e+10;2.13095e+09;1.86947e+08;1.70136e+07;1.60642e+06;157386;16002.2;1688.73;185.001;21.0423;2.48535;0.304884;0.038852;0.00514407;0.00070778;0.000101223;1.505e-05;2.32684e-06;3.7417e-07;6.25956e-08;1.08967e-08;1.97436e-09;3.72437e-10;7.31619e-11;1.49706e-11;3.19181e-12;7.09251e-13;1.64306e-13;3.9694e-14;1.00034e-14;2.63063e-15;7.22096e-16;2.06965e-16;6.19596e-17;1.93811e-17;6.33662e-18;0.0643974;3.47498e-05;1.70556e-05
1160;177319;7.75017e+24;3.13648e+24;1.7434e+23;1.00415e+22;5.99324e+20;3.70681e+19;2.37594e+18;1.5783e+17;1.08664e+16;7.75462e+14;5.7364e+13;4.39905e+12;3.49751e+11;2.88324e+10;2.46472e+09;2.18508e+08;2.00924e+07;1.91652e+06;189657;19474.3;2075.15;229.511;26.3507;3.14113;0.388831;0.0499916;0.00667689;0.000926572;0.000133628;2.0032e-05;3.12213e-06;5.06028e-07;8.53091e-08;1.4963e-08;2.73117e-09;5.18916e-10;1.02654e-10;2.11496e-11;4.53933e-12;1.01524e-12;2.36679e-13;5.75297e-14;1.45847e-14;3.85751e-15;1.06479e-15;3.06834e-16;9.23364e-17;2.90281e-17;9.53653e-18;0.0645373;3.48249e-05;1.71219e-05
1165;177319;7.7169e+24;3.12071e+24;1.75629e+23;1.02404e+22;6.18634e+20;3.87222e+19;2.5114e+18;1.68781e+17;1.17547e+16;8.48405e+14;6.34652e+13;4.92088e+12;3.95514e+11;3.2956e+10;2.84712e+09;2.55048e+08;2.36938e+07;2.28295e+06;228173;23659.1;2545.43;284.197;32.9337;3.96186;0.494844;0.0641841;0.00864685;0.00121016;0.000175984;2.65972e-05;4.17856e-06;6.82561e-07;1.15953e-07;2.04903e-08;3.76747e-09;7.2093e-10;1.43613e-10;2.97894e-11;6.43607e-12;1.44874e-12;3.39856e-13;8.31119e-14;2.11946e-14;5.63787e-15;1.56484e-15;4.53346e-16;1.37132e-16;4.33252e-17;1.43017e-17;0.0646769;3.48999e-05;1.71882e-05
1170;177319;7.68392e+24;3.10508e+24;1.76911e+23;1.04412e+22;6.38376e+20;4.04339e+19;2.65325e+18;1.80384e+17;1.27066e+16;9.27471e+14;7.01528e+13;5.49918e+12;4.46782e+11;3.76254e+10;3.28471e+09;2.97297e+08;2.79006e+07;2.7153e+06;274069;28694.6;3116.74;351.259;41.0818;4.98699;0.628447;0.0822278;0.011173;0.0015769;0.000231213;3.52275e-05;5.57838e-06;9.18303e-07;1.57187e-07;2.79834e-08;5.18255e-09;9.9875e-10;2.00332e-10;4.1835e-11;9.09792e-12;2.06101e-12;4.86491e-13;1.1969e-13;3.07012e-14;8.21301e-15;2.29211e-15;6.67567e-16;2.02966e-16;6.44412e-17;2.13731e-17;0.0648162;3.49747e-05;1.72543e-05
1175;177319;7.65123e+24;3.08956e+24;1.78186e+23;1.06439e+22;6.58553e+20;4.22045e+19;2.80172e+18;1.92669e+17;1.37261e+16;1.01311e+15;7.74769e+13;6.13946e+12;5.04159e+11;4.29067e+10;3.78484e+09;3.46083e+08;3.28077e+07;3.22467e+06;328675;34743.8;3809.61;433.353;51.1481;6.26492;0.796477;0.105119;0.0144053;0.0020501;0.000303062;4.65455e-05;7.42865e-06;1.23232e-06;2.12527e-07;3.81142e-08;7.10964e-09;1.37976e-09;2.78654e-10;5.858e-11;1.28225e-11;2.92316e-12;6.94251e-13;1.71826e-13;4.43305e-14;1.19258e-14;3.34641e-15;9.79756e-16;2.99396e-16;9.55228e-17;3.1831e-17;0.0649553;3.50493e-05;1.73204e-05
1180;177319;7.61881e+24;3.07417e+24;1.79455e+23;1.08485e+22;6.79169e+20;4.40354e+19;2.95706e+18;2.05671e+17;1.48173e+16;1.1058e+15;8.54913e+13;6.8477e+12;5.68306e+11;4.88736e+10;4.35576e+09;4.02346e+08;3.85239e+07;3.82392e+06;393543;41998.9;4648.46;533.667;63.561;7.85489;1.00738;0.1341;0.0185322;0.0026593;0.000396316;6.13531e-05;9.86836e-06;1.64954e-06;2.86609e-07;5.17756e-08;9.72692e-09;1.90085e-09;3.86505e-10;8.17915e-11;1.80188e-11;4.1336e-12;9.87729e-13;2.45912e-13;6.38096e-14;1.72618e-14;4.86987e-15;1.43323e-15;4.40176e-16;1.4112e-16;4.72449e-17;0.065094;3.51238e-05;1.73864e-05
1185;177319;7.58666e+24;3.0589e+24;1.80717e+23;1.10549e+22;7.0023e+20;4.59281e+19;3.1195e+18;2.19424e+17;1.59845e+16;1.20604e+15;9.42537e+13;7.63041e+12;6.3995e+11;5.56075e+10;5.00673e+09;4.67148e+08;4.51736e+07;4.52789e+06;470485;50686.5;5662.35;656.031;78.8395;9.82935;1.27157;0.170715;0.0237901;0.00344188;0.000517079;8.06809e-05;1.30776e-05;2.20254e-06;3.85529e-07;7.01501e-08;1.32722e-08;2.6116e-09;5.34605e-10;1.13876e-10;2.52477e-11;5.82803e-12;1.40105e-12;3.50869e-13;9.15637e-14;2.49069e-14;7.0643e-15;2.08982e-15;6.45034e-16;2.07793e-16;6.98878e-17;0.0652324;3.51982e-05;1.74523e-05
1190;177319;7.55478e+24;3.04376e+24;1.81972e+23;1.12631e+22;7.21739e+20;4.78838e+19;3.2893e+18;2.33962e+17;1.72322e+16;1.31437e+15;1.03826e+14;8.49462e+12;7.19888e+11;6.3199e+10;5.7481e+09;5.41693e+08;5.28988e+07;5.35371e+06;561612;61072.8;6885.77;805.032;97.6109;12.2766;1.60187;0.216881;0.0304749;0.00444497;0.000673116;0.000105851;1.7289e-05;2.93371e-06;5.17286e-07;9.48007e-08;1.80619e-08;3.57845e-09;7.3742e-10;1.58102e-10;3.52756e-11;8.19313e-12;1.98145e-12;4.99116e-13;1.30988e-13;3.58263e-14;1.02153e-14;3.03749e-15;9.42176e-16;3.04963e-16;1.0304e-16;0.0653706;3.52724e-05;1.75181e-05
1195;177319;7.52317e+24;3.02873e+24;1.83221e+23;1.14731e+22;7.437e+20;4.99041e+19;3.46671e+18;2.49323e+17;1.85651e+16;1.43137e+15;1.14275e+14;9.44797e+12;8.08992e+11;7.17481e+10;6.59145e+09;6.27338e+08;6.18616e+07;6.3211e+06;669378;73470.8;8359.59;986.157;120.633;15.3043;2.01402;0.274974;0.0389562;0.00572799;0.000874285;0.000138554;2.28028e-05;3.89814e-06;6.92348e-07;1.27788e-07;2.45162e-08;4.8902e-09;1.01442e-09;2.18895e-10;4.91474e-11;1.14849e-11;2.7941e-12;7.07888e-13;1.8682e-13;5.1375e-14;1.47259e-14;4.40097e-15;1.37181e-15;4.46126e-16;1.51422e-16;0.0655084;3.53464e-05;1.75838e-05
1200;177319;7.49183e+24;3.01381e+24;1.84462e+23;1.1685e+22;7.66117e+20;5.19903e+19;3.65199e+18;2.65545e+17;1.99882e+16;1.55763e+15;1.25672e+14;1.04987e+13;9.08216e+11;8.13654e+10;7.54971e+09;7.25616e+08;7.22468e+07;7.45277e+06;796635;88247.2;10132.2;1205.96;148.818;19.0431;2.52731;0.347928;0.0496948;0.00736555;0.00113307;0.000180949;3.00048e-05;5.16722e-06;9.24381e-07;1.7182e-07;3.31914e-08;6.66525e-09;1.39172e-09;3.02236e-10;6.82833e-11;1.60536e-11;3.92866e-12;1.00104e-12;2.65657e-13;7.3449e-14;2.11629e-14;6.35665e-15;1.99105e-15;6.50549e-16;2.21802e-16;0.065646;3.54202e-05;1.76495e-05
1205;177319;7.46074e+24;2.99902e+24;1.85696e+23;1.18986e+22;7.88995e+20;5.41439e+19;3.84541e+18;2.82667e+17;2.15066e+16;1.69379e+15;1.38093e+14;1.16558e+13;1.01861e+12;9.2173e+10;8.63731e+09;8.38255e+08;8.42646e+07;8.77481e+06;946691;105832;12260.8;1472.26;183.263;23.6518;3.16536;0.439367;0.0632639;0.00945129;0.00146527;0.000235787;3.93907e-05;6.83329e-06;1.23119e-06;2.30451e-07;4.48224e-08;9.06104e-09;1.90431e-09;4.16182e-10;9.46087e-11;2.23768e-11;5.50816e-12;1.41149e-12;3.76651e-13;1.04693e-13;3.03216e-14;9.15318e-15;2.88083e-15;9.45652e-16;3.23859e-16;0.0657832;3.5494e-05;1.7715e-05
1210;177319;7.42991e+24;2.98434e+24;1.86924e+23;1.21141e+22;8.12337e+20;5.63662e+19;4.04723e+18;3.00729e+17;2.31257e+16;1.84054e+15;1.5162e+14;1.29289e+13;1.1413e+12;1.04306e+11;9.87035e+09;9.67199e+08;9.81539e+07;1.03172e+07;1.12338e+06;126726;14812.8;1794.34;225.287;29.3224;3.95702;0.553753;0.0803754;0.0121024;0.00189078;0.000306566;5.1595e-05;9.01545e-06;1.63591e-06;3.08333e-07;6.03773e-08;1.22864e-08;2.59887e-09;5.71557e-10;1.30727e-10;3.11044e-11;7.70095e-12;1.98454e-12;5.32465e-13;1.48788e-13;4.33137e-14;1.314e-14;4.15543e-15;1.37034e-15;4.71386e-16;0.0659202;3.55675e-05;1.77805e-05
1215;177319;7.39934e+24;2.96977e+24;1.88144e+23;1.23312e+22;8.36146e+20;5.86589e+19;4.25775e+18;3.19774e+17;2.48512e+16;1.99857e+15;1.66338e+14;1.43284e+13;1.27754e+12;1.17913e+11;1.12667e+10;1.11464e+09;1.14186e+08;1.21141e+07;1.33113e+06;151517;17867.7;2183.28;276.471;36.2875;4.93747;0.696574;0.101912;0.0154651;0.00243468;0.000397719;6.74289e-05;1.18671e-05;2.16852e-06;4.11536e-07;8.11291e-08;1.66178e-08;3.5376e-09;7.82872e-10;1.8015e-10;4.31176e-11;1.07368e-11;2.78235e-12;7.50576e-13;2.10839e-13;6.16898e-14;1.88068e-14;5.97576e-15;1.97965e-15;6.8398e-16;0.0660569;3.56409e-05;1.78459e-05
1220;177319;7.36901e+24;2.95531e+24;1.89358e+23;1.25501e+22;8.60427e+20;6.10232e+19;4.47723e+18;3.39845e+17;2.6689e+16;2.16866e+15;1.82343e+14;1.58657e+13;1.42869e+12;1.33157e+11;1.28464e+10;1.28302e+09;1.32669e+08;1.4205e+07;1.57508e+06;180887;21519;2652.18;338.705;44.8273;6.14952;0.87456;0.128964;0.0197221;0.00312848;0.000514863;8.79265e-05;1.55851e-05;2.86785e-06;5.47971e-07;1.08747e-07;2.242e-08;4.80313e-09;1.06952e-09;2.47599e-10;5.96094e-11;1.49282e-11;3.89e-12;1.05503e-12;2.97907e-13;8.76054e-14;2.68378e-14;8.56772e-15;2.85119e-15;9.89404e-16;0.0661934;3.57142e-05;1.79112e-05
1225;177319;7.33893e+24;2.94097e+24;1.90564e+23;1.27708e+22;8.85183e+20;6.34606e+19;4.70598e+18;3.60987e+17;2.86452e+16;2.35159e+15;1.99732e+14;1.75528e+13;1.59622e+12;1.50219e+11;1.46315e+10;1.47511e+09;1.53951e+08;1.66347e+07;1.86111e+06;215633;25876.4;3216.6;414.25;55.2801;7.64519;1.09596;0.162879;0.0251003;0.00401165;0.00066509;0.000114404;2.0422e-05;3.78395e-06;7.27915e-07;1.45414e-07;3.01734e-08;6.50495e-09;1.45738e-09;3.3941e-10;8.21893e-11;2.06996e-11;5.4236e-12;1.47882e-12;4.19734e-13;1.24049e-13;3.81862e-14;1.22475e-14;4.09412e-15;1.42687e-15;0.0663295;3.57873e-05;1.79764e-05
1230;177319;7.3091e+24;2.92673e+24;1.91763e+23;1.29931e+22;9.10418e+20;6.59728e+19;4.94428e+18;3.83246e+17;3.07264e+16;2.5482e+15;2.18612e+14;1.94029e+13;1.78174e+12;1.69297e+11;1.66465e+10;1.69399e+09;1.78426e+08;1.94544e+07;2.19606e+06;256680;31068.7;3894.91;505.803;68.0524;9.48758;1.37085;0.205318;0.0318818;0.00513362;0.000857341;0.000148533;2.67006e-05;4.98131e-06;9.64694e-07;1.93981e-07;4.05092e-08;8.78783e-09;1.98085e-09;4.64062e-10;1.13024e-10;2.86254e-11;7.54122e-12;2.06711e-12;5.8972e-13;1.75153e-13;5.41763e-14;1.74566e-14;5.86147e-15;2.05159e-15;0.0664654;3.58603e-05;1.80415e-05
1235;177319;7.27951e+24;2.91261e+24;1.92954e+23;1.32171e+22;9.36135e+20;6.8561e+19;5.19244e+18;4.0667e+17;3.29393e+16;2.75939e+15;2.39096e+14;2.143e+13;1.987e+12;1.90609e+11;1.89188e+10;1.94312e+09;2.0654e+08;2.27228e+07;2.58775e+06;305102;37246.7;4708.84;616.576;83.6327;11.7531;1.71155;0.258323;0.0404161;0.00655611;0.00110287;0.00019243;3.48329e-05;6.54282e-06;1.27555e-06;2.58159e-07;5.42545e-08;1.18427e-08;2.68559e-09;6.32873e-10;1.55022e-10;3.94811e-11;1.04574e-11;2.88153e-12;8.26248e-13;2.46613e-13;7.66429e-14;2.48092e-14;8.36717e-15;2.94109e-15;0.0666009;3.59331e-05;1.81065e-05
1240;177319;7.25016e+24;2.89859e+24;1.94139e+23;1.34428e+22;9.62337e+20;7.12269e+19;5.45076e+18;4.31309e+17;3.52908e+16;2.98609e+15;2.61303e+14;2.36493e+13;2.21391e+12;2.14392e+11;2.14786e+10;2.22637e+09;2.38796e+08;2.65063e+07;3.04519e+06;362144;44586.9;5684;750.391;102.607;14.5341;2.13304;0.324403;0.0511357;0.00835604;0.00141579;0.000248775;4.53436e-05;8.57472e-06;1.68273e-06;3.4277e-07;7.24908e-08;1.59207e-08;3.63205e-09;8.60912e-10;2.1208e-10;5.43113e-11;1.44628e-11;4.00597e-12;1.15447e-12;3.46262e-13;1.0812e-13;3.5158e-14;1.19095e-14;4.20392e-15;0.0667363;3.60057e-05;1.81715e-05
1245;177319;7.22104e+24;2.88468e+24;1.95316e+23;1.36701e+22;9.89029e+20;7.39719e+19;5.71956e+18;4.57212e+17;3.77882e+16;3.22928e+15;2.85362e+14;2.60772e+13;2.46453e+12;2.4091e+11;2.43593e+10;2.54805e+09;2.75761e+08;3.08808e+07;3.57873e+06;429248;53295.1;6850.58;911.785;125.675;17.942;2.65356;0.40663;0.0645747;0.0106291;0.00181381;0.000320948;5.88996e-05;1.1213e-05;2.21491e-06;4.54065e-07;9.66293e-08;2.13517e-08;4.90003e-09;1.1682e-09;2.89402e-10;7.45192e-11;1.99498e-11;5.55434e-12;1.60871e-12;4.84842e-13;1.52101e-13;4.96831e-14;1.69031e-14;5.9916e-15;0.0668713;3.60783e-05;1.82363e-05
1250;177319;7.19215e+24;2.87087e+24;1.96486e+23;1.3899e+22;1.01621e+21;7.67975e+19;5.99915e+18;4.84433e+17;4.04393e+16;3.49001e+15;3.11409e+14;2.87311e+13;2.74109e+12;2.70448e+11;2.75978e+10;2.91299e+09;3.18073e+08;3.59324e+07;4.2002e+06;508083;63611.8;8244.06;1106.14;153.677;22.1112;3.29527;0.508768;0.0813914;0.0134943;0.00231908;0.000413204;7.63463e-05;1.46311e-05;2.90892e-06;6.00131e-07;1.28506e-07;2.85675e-08;6.59469e-09;1.58126e-09;3.93923e-10;1.01985e-10;2.7447e-11;7.68086e-12;2.23567e-12;6.7704e-13;2.13383e-13;7.00133e-14;2.39227e-14;8.51508e-15;0.0670061;3.61506e-05;1.83011e-05
1255;177319;7.1635e+24;2.85716e+24;1.97649e+23;1.41296e+22;1.04389e+21;7.97052e+19;6.28985e+18;5.13025e+17;4.32519e+16;3.76935e+15;3.39589e+14;3.16299e+13;3.04603e+12;3.0332e+11;3.1235e+10;3.32658e+09;3.66452e+08;4.17589e+07;4.92319e+06;600573;75816.6;9906.11;1339.82;187.613;27.2032;4.085;0.635409;0.102396;0.0170987;0.00295921;0.000530897;9.87542e-05;1.90504e-05;3.812e-06;7.91404e-07;1.70508e-07;3.81322e-08;8.85424e-09;2.13516e-09;5.34865e-10;1.39221e-10;3.76649e-11;1.05939e-11;3.09876e-12;9.42892e-13;2.98543e-13;9.83908e-14;3.37631e-14;1.20672e-14;0.0671406;3.62229e-05;1.83658e-05
1260;177319;7.13507e+24;2.84356e+24;1.98804e+23;1.43618e+22;1.07207e+21;8.26965e+19;6.59201e+18;5.43045e+17;4.62343e+16;4.06847e+15;3.70055e+14;3.47937e+13;3.38197e+12;3.3987e+11;3.53159e+10;3.79478e+09;4.21704e+08;4.84711e+07;5.76322e+06;708940;90235;11885.6;1620.37;228.674;33.412;5.05523;0.792154;0.128584;0.0216247;0.00376865;0.00068074;0.000127475;2.4752e-05;4.98461e-06;1.04132e-06;2.25723e-07;5.07816e-08;1.18599e-08;2.87616e-09;7.24455e-10;1.8958e-10;5.15557e-11;1.45741e-11;4.28384e-12;1.30966e-12;4.16566e-13;1.37894e-13;4.75199e-14;1.70535e-14;0.0672748;3.6295e-05;1.84304e-05
1265;177319;7.10687e+24;2.83006e+24;1.99952e+23;1.45955e+22;1.10075e+21;8.57731e+19;6.90594e+18;5.74548e+17;4.93951e+16;4.38857e+15;4.0297e+14;3.82442e+13;3.75177e+12;3.80473e+11;3.98904e+10;4.32427e+09;4.84736e+08;5.61946e+07;6.73801e+06;835745;107245;14239.8;1956.66;278.279;40.9701;6.24523;0.985822;0.161174;0.0272973;0.00479022;0.00087114;0.000164213;3.20927e-05;6.50396e-06;1.36716e-06;2.98151e-07;6.74724e-08;1.58489e-08;3.8651e-09;9.78874e-10;2.57519e-10;7.03928e-11;1.99987e-11;5.90684e-12;1.81432e-12;5.79704e-13;1.92737e-13;6.66999e-14;2.40338e-14;0.0674087;3.63669e-05;1.84949e-05
1270;177319;7.07889e+24;2.81666e+24;2.01092e+23;1.48308e+22;1.12993e+21;8.89363e+19;7.232e+18;6.07594e+17;5.27432e+16;4.73091e+15;4.38508e+14;4.20046e+13;4.15851e+12;4.25537e+11;4.5013e+10;4.92246e+09;5.56565e+08;6.50713e+07;7.86781e+06;983930;127285;17035.6;2359.19;338.113;50.1562;7.70233;1.2247;0.201661;0.034394;0.00607706;0.0011126;0.000211112;4.15244e-05;8.46845e-06;1.79108e-06;3.92946e-07;8.94466e-08;2.11307e-08;5.18189e-09;1.31948e-09;3.48954e-10;9.58748e-11;2.73735e-11;8.12397e-12;2.50695e-12;8.04616e-13;2.68677e-13;9.33693e-14;3.37791e-14;0.0675424;3.64387e-05;1.85594e-05
1275;177319;7.05113e+24;2.80336e+24;2.02225e+23;1.50676e+22;1.15963e+21;9.21877e+19;7.57053e+18;6.42243e+17;5.62879e+16;5.09683e+15;4.76852e+14;4.60996e+13;4.6055e+12;4.7551e+11;5.07441e+10;5.59757e+09;6.38331e+08;7.52617e+07;9.17565e+06;1.15688e+06;150864;20351.1;2840.28;410.176;61.3031;9.48355;1.51883;0.251869;0.0432561;0.00769503;0.00141824;0.000270865;5.36181e-05;1.10032e-05;2.3414e-06;5.16748e-07;1.18312e-07;2.81085e-08;6.93117e-09;1.77439e-09;4.71717e-10;1.30262e-10;3.73747e-11;1.11451e-11;3.45513e-12;1.11389e-12;3.73554e-13;1.30355e-13;4.73481e-14;0.0676759;3.65104e-05;1.86238e-05
1280;177319;7.02359e+24;2.79016e+24;2.0335e+23;1.53059e+22;1.18983e+21;9.55289e+19;7.92189e+18;6.78557e+17;6.00388e+16;5.48772e+15;5.18197e+14;5.0556e+13;5.09636e+12;5.30878e+11;5.71501e+10;6.35872e+09;7.31307e+08;8.69471e+07;1.06878e+07;1.35848e+06;178569;24277.7;3414.45;496.835;74.8082;11.6574;1.88039;0.314024;0.054303;0.00972559;0.00180436;0.000346845;6.90944e-05;1.42672e-05;3.05435e-06;6.78086e-07;1.56148e-07;3.73063e-08;9.24968e-09;2.38058e-09;6.36152e-10;1.76555e-10;5.09048e-11;1.52517e-11;4.7499e-12;1.5381e-12;5.18021e-13;1.81513e-13;6.61913e-14;0.067809;3.65819e-05;1.8688e-05
1285;177319;6.99626e+24;2.77705e+24;2.04468e+23;1.55457e+22;1.22054e+21;9.89613e+19;8.28642e+18;7.16601e+17;6.40061e+16;5.90505e+15;5.62749e+14;5.54019e+13;5.63495e+12;5.9217e+11;6.43036e+10;7.21604e+09;8.36919e+08;1.00332e+08;1.2434e+07;1.59317e+06;211079;28921.4;4098.71;600.891;91.1448;14.3063;2.32411;0.390836;0.0680489;0.0122693;0.00229126;0.000443275;8.886e-05;1.84615e-05;3.97606e-06;8.87897e-07;2.05635e-07;4.94038e-08;1.23158e-08;3.18647e-09;8.55893e-10;2.38729e-10;6.91648e-11;2.082e-11;6.51357e-12;2.11848e-12;7.16516e-13;2.52092e-13;9.22903e-14;0.0679419;3.66533e-05;1.87522e-05
1290;177319;6.96914e+24;2.76405e+24;2.05579e+23;1.5787e+22;1.25177e+21;1.02487e+20;8.6645e+18;7.5644e+17;6.82e+16;6.35036e+15;6.10726e+14;6.06679e+13;6.22546e+12;6.59964e+11;7.22847e+10;8.18073e+09;9.5676e+08;1.15645e+08;1.44483e+07;1.86606e+06;249179;34405.7;4913.01;725.652;110.876;17.5288;2.86774;0.4856;0.0851234;0.0154501;0.00290409;0.000565423;0.000114054;2.38407e-05;5.16522e-06;1.16017e-06;2.7022e-07;6.52804e-08;1.63615e-08;4.25546e-09;1.14886e-09;3.22035e-10;9.37494e-11;2.83522e-11;8.91004e-12;2.91055e-12;9.88558e-13;3.49215e-13;1.28346e-13;0.0680746;3.67245e-05;1.88164e-05
1295;177319;6.94223e+24;2.75113e+24;2.06682e+23;1.60298e+22;1.28352e+21;1.06106e+20;9.05649e+18;7.98141e+17;7.26313e+16;6.82526e+15;6.62358e+14;6.63862e+13;6.87239e+12;7.34886e+11;8.1181e+10;9.26518e+09;1.09261e+09;1.33147e+08;1.67691e+07;2.18298e+06;293772;40874.2;5880.72;875.02;134.673;21.443;3.53271;0.602318;0.106296;0.0194204;0.00367401;0.00071986;0.000146107;3.07257e-05;6.69633e-06;1.51277e-06;3.54335e-07;8.60716e-08;2.1688e-08;5.67025e-09;1.53858e-09;4.33398e-10;1.26772e-10;3.85163e-11;1.21585e-11;3.98888e-12;1.36047e-12;4.8253e-13;1.78029e-13;0.068207;3.67956e-05;1.88804e-05
1300;177319;6.91553e+24;2.73831e+24;2.07777e+23;1.6274e+22;1.31579e+21;1.09822e+20;9.46277e+18;8.41774e+17;7.73114e+16;7.33142e+15;7.17891e+14;7.25915e+13;7.58061e+12;8.17618e+11;9.10888e+10;1.04831e+10;1.24643e+09;1.53128e+08;1.94398e+07;2.55057e+06;345899;48493.4;7029.15;1053.59;163.328;26.1899;4.3448;0.745834;0.132504;0.0243676;0.00463954;0.000914756;0.000186807;3.9521e-05;8.66378e-06;1.96847e-06;4.63653e-07;1.13241e-07;2.86857e-08;7.53857e-09;2.05582e-09;5.81928e-10;1.71024e-10;5.21999e-11;1.65512e-11;5.45335e-12;1.86766e-12;6.65066e-13;2.46319e-13;0.0683391;3.68666e-05;1.89443e-05
1305;177319;6.88904e+24;2.72559e+24;2.08865e+23;1.65196e+22;1.34858e+21;1.13635e+20;9.88371e+18;8.87408e+17;8.22516e+16;7.87063e+15;7.77582e+14;7.93206e+13;8.35533e+12;9.08899e+11;1.02113e+11;1.18496e+10;1.42045e+09;1.75914e+08;2.25099e+07;2.97645e+06;406756;57456.3;8390.17;1266.77;197.782;31.938;5.33498;0.922013;0.164892;0.0305211;0.00584821;0.00116026;0.000238388;5.07347e-05;1.11869e-05;2.55622e-06;6.05435e-07;1.4867e-07;3.78591e-08;1.00004e-08;2.74079e-09;7.79578e-10;2.3019e-10;7.05786e-11;2.24773e-11;7.43747e-12;2.55766e-12;9.14382e-13;3.39949e-13;0.068471;3.69374e-05;1.90082e-05
1310;177319;6.86274e+24;2.71295e+24;2.09945e+23;1.67666e+22;1.3819e+21;1.17547e+20;1.03197e+19;9.35118e+17;8.74642e+16;8.44471e+15;8.41702e+14;8.66129e+13;9.20218e+12;1.00953e+12;1.14369e+11;1.33814e+10;1.61712e+09;2.01872e+08;2.6035e+07;3.46926e+06;477718;67986;10001;1520.91;239.15;38.8879;6.54041;1.13794;0.204849;0.038162;0.00735857;0.00146895;0.00030364;6.50047e-05;1.44164e-05;3.31276e-06;7.88947e-07;1.94774e-07;4.98592e-08;1.32373e-08;3.64589e-09;1.04201e-09;3.09114e-10;9.52064e-11;3.04533e-11;1.01192e-11;3.4941e-12;1.25408e-12;4.68006e-13;0.0686026;3.70081e-05;1.9072e-05
1315;177319;6.83665e+24;2.70041e+24;2.11017e+23;1.7015e+22;1.41574e+21;1.2156e+20;1.07712e+19;9.84978e+17;9.29615e+16;9.05561e+15;9.1054e+14;9.45101e+13;1.01272e+13;1.12039e+12;1.27983e+11;1.50969e+10;1.83915e+09;2.31414e+08;3.00782e+07;4.03887e+06;560361;80340.7;11904.8;1823.45;288.747;47.278;8.00561;1.40216;0.254064;0.0476337;0.00924261;0.00185639;0.000386033;8.31295e-05;1.85419e-05;4.28466e-06;1.02599e-06;2.54646e-07;6.55241e-08;1.74842e-08;4.83925e-09;1.38968e-09;4.1416e-10;1.28133e-10;4.11633e-11;1.37355e-11;4.76197e-12;1.71581e-12;6.42721e-13;0.068734;3.70786e-05;1.91357e-05
1320;177319;6.81075e+24;2.68796e+24;2.12082e+23;1.72648e+22;1.45012e+21;1.25674e+20;1.12385e+19;1.03706e+18;9.87564e+16;9.70534e+15;9.84399e+14;1.03057e+14;1.11368e+13;1.2424e+12;1.43092e+11;1.70164e+10;2.08959e+09;2.64998e+08;3.47105e+07;4.69648e+06;656492;94818.3;14152.1;2183.13;348.123;57.3921;9.78382;1.72495;0.314581;0.0593552;0.0115887;0.0023418;0.000489881;0.000106108;2.3802e-05;5.53077e-06;1.33157e-06;3.32239e-07;8.59306e-08;2.30444e-08;6.40931e-09;1.84927e-09;5.53663e-10;1.72055e-10;5.55118e-11;1.86005e-11;6.47456e-12;2.34192e-12;8.80523e-13;0.0688651;3.71491e-05;1.91993e-05
1325;177319;6.78505e+24;2.6756e+24;2.1314e+23;1.75159e+22;1.48502e+21;1.29893e+20;1.1722e+19;1.09146e+18;1.04862e+17;1.0396e+16;1.0636e+15;1.123e+14;1.22381e+13;1.3766e+12;1.59847e+11;1.91622e+10;2.37178e+09;3.03138e+08;4.00121e+07;5.45482e+06;768179;111762;16801.3;2610.13;419.108;69.5664;11.9386;2.11869;0.388877;0.0738366;0.0145053;0.00294891;0.000620533;0.000135185;3.04961e-05;7.1254e-06;1.72473e-06;4.32595e-07;1.12459e-07;3.03089e-08;8.47058e-09;2.45549e-09;7.38518e-10;2.30514e-10;7.46914e-11;2.51305e-11;8.78246e-12;3.18892e-12;1.20342e-12;0.068996;3.72194e-05;1.92629e-05
