T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
855;25331.3;2.14589e+23;1.89297e+24;3.75313e+22;7.80907e+20;1.70522e+19;3.90804e+17;9.40073e+15;2.37366e+14;6.29169e+12;1.75083e+11;5.11559e+09;1.56952e+08;5.05723e+06;171154;6084.86;227.284;8.92092;0.367999;0.0159572;0.000727484;3.48763e-05;1.7586e-06;9.32885e-08;5.2073e-09;3.0593e-10;1.89219e-11;1.23239e-12;8.4546e-14;6.11102e-15;4.65517e-16;3.73841e-17;3.16591e-18;2.82819e-19;2.66597e-20;2.65267e-21;2.78704e-22;3.09305e-23;3.6272e-24;4.49634e-25;5.89408e-26;8.17354e-27;1.19955e-27;1.86386e-28;3.0675e-29;5.34952e-30;9.88998e-31;1.9392e-31;4.03454e-32;8.91077e-33;0.0513594;3.49361e-05;3.21209e-05
860;25331.3;2.13341e+23;1.88108e+24;3.81555e+22;8.11973e+20;1.81292e+19;4.24709e+17;1.04401e+16;2.6931e+14;7.29066e+12;2.07151e+11;6.17816e+09;1.93432e+08;6.35839e+06;219468;7955.36;302.885;12.1142;0.509075;0.022481;0.00104347;5.09162e-05;2.61238e-06;1.40965e-07;8.00171e-09;4.77914e-10;3.00413e-11;1.98793e-12;1.38519e-13;1.01663e-14;7.86116e-16;6.40627e-17;5.50365e-18;4.98608e-19;4.76506e-20;4.80534e-21;5.11532e-22;5.75e-23;6.82754e-24;8.5669e-25;1.13635e-25;1.59402e-26;2.36562e-27;3.71572e-28;6.17973e-29;1.0887e-29;2.0326e-30;4.0234e-31;8.44753e-32;1.88219e-32;0.0515118;3.50381e-05;3.23057e-05
865;25331.2;2.12108e+23;1.86933e+24;3.87811e+22;8.43857e+20;1.92597e+19;4.6109e+17;1.15799e+16;3.05093e+14;8.43348e+12;2.44606e+11;7.44486e+09;2.37805e+08;7.97284e+06;280600;10368.2;402.279;16.3917;0.701566;0.0315453;0.00149041;7.40054e-05;3.86277e-06;2.11985e-07;1.22342e-08;7.42707e-10;4.74387e-11;3.18883e-12;2.25646e-13;1.68127e-14;1.31943e-15;1.09094e-16;9.50621e-18;8.7326e-19;8.45956e-20;8.64494e-21;9.32255e-22;1.06125e-22;1.27574e-23;1.62006e-24;2.17415e-25;3.08463e-26;4.62854e-27;7.34834e-28;1.23486e-28;2.19744e-29;4.14261e-30;8.27715e-31;1.75362e-31;3.94129e-32;0.0516638;3.51398e-05;3.24902e-05
870;25331.2;2.10889e+23;1.85769e+24;3.94078e+22;8.76566e+20;2.04456e+19;5.00094e+17;1.28282e+16;3.4512e+14;9.7387e+12;2.88269e+11;8.95165e+09;2.91651e+08;9.9708e+06;357732;13471.2;532.525;22.1017;0.96324;0.0440904;0.00211998;0.000107099;5.68578e-06;3.17278e-07;1.86137e-08;1.14833e-09;7.45155e-11;5.08726e-12;3.65502e-13;2.76429e-14;2.20132e-15;1.84637e-16;1.63161e-17;1.51954e-18;1.49191e-19;1.54472e-20;1.68726e-21;1.94485e-22;2.36657e-23;3.04117e-24;4.12868e-25;5.92377e-26;8.98616e-27;1.44183e-27;2.4479e-28;4.39948e-29;8.37379e-30;1.68868e-30;3.60974e-31;8.18286e-32;0.0518153;3.52412e-05;3.26744e-05
875;25331.2;2.09684e+23;1.84619e+24;4.00355e+22;9.10107e+20;2.16888e+19;5.4187e+17;1.41938e+16;3.89831e+14;1.1227e+13;3.39074e+11;1.07403e+10;3.5684e+08;1.24371e+07;454783;17449.8;702.655;29.6978;1.31768;0.0613863;0.00300325;0.000154331;8.3319e-06;4.72668e-07;2.81829e-08;1.76658e-09;1.1644e-10;8.07234e-12;5.88763e-13;4.51898e-14;3.65108e-15;3.10604e-16;2.78308e-17;2.62731e-18;2.61398e-19;2.74181e-20;3.03294e-21;3.53941e-22;4.35905e-23;5.66766e-24;7.7827e-25;1.12911e-25;1.73138e-26;2.80719e-27;4.81452e-28;8.73816e-29;1.67903e-29;3.4171e-30;7.3691e-31;1.68472e-31;0.0519664;3.53424e-05;3.28584e-05
880;25331.2;2.08492e+23;1.8348e+24;4.06642e+22;9.44488e+20;2.29911e+19;5.86576e+17;1.56861e+16;4.39707e+14;1.29212e+13;3.98081e+11;1.28591e+10;4.35582e+08;1.54738e+07;576564;22536.2;924.181;39.7691;1.79605;0.0851426;0.00423753;0.000221462;1.21561e-05;7.00948e-07;4.24691e-08;2.7043e-09;1.81023e-10;1.27414e-11;9.43233e-13;7.34605e-14;6.02064e-15;5.19408e-16;4.71825e-17;4.5143e-18;4.55067e-19;4.83476e-20;5.41544e-21;6.39737e-22;7.97315e-23;1.04876e-23;1.45647e-24;2.13635e-25;3.31096e-26;5.42404e-27;9.39627e-28;1.722e-28;3.33996e-29;6.85914e-30;1.49215e-30;3.44006e-31;0.0521171;3.54432e-05;3.30421e-05
885;25331.2;2.07314e+23;1.82353e+24;4.12937e+22;9.79715e+20;2.43545e+19;6.34374e+17;1.7315e+16;4.95269e+14;1.48469e+13;4.6649e+11;1.5364e+10;5.3048e+08;1.92037e+07;728966;29019.8;1211.74;53.0782;2.43943;0.117652;0.00595561;0.000316486;1.76592e-05;1.03482e-06;6.36985e-08;4.11972e-09;2.80015e-10;2.00068e-11;1.50303e-12;1.18758e-13;9.87167e-15;8.63513e-16;7.95108e-17;7.70894e-18;7.87243e-19;8.47051e-20;9.60595e-21;1.14855e-21;1.44839e-22;1.92713e-23;2.70632e-24;4.01291e-25;6.28516e-26;1.04022e-26;1.81994e-27;3.36743e-28;6.59222e-29;1.36598e-29;2.99729e-30;6.96759e-31;0.0522674;3.55437e-05;3.32256e-05
890;25331.2;2.0615e+23;1.81238e+24;4.19239e+22;1.01579e+21;2.5781e+19;6.85434e+17;1.9091e+16;5.57082e+14;1.70322e+13;5.45658e+11;1.83194e+10;6.44596e+08;2.37739e+07;919189;37261.2;1583.87;70.6089;3.30176;0.161977;0.00833797;0.000450453;2.5545e-05;1.52097e-06;9.51019e-08;6.2461e-09;4.31005e-10;3.12548e-11;2.38244e-12;1.90947e-13;1.60956e-14;1.42735e-15;1.33201e-16;1.30848e-17;1.35347e-18;1.47465e-19;1.6929e-20;2.04843e-21;2.61344e-22;3.51687e-23;4.99362e-24;7.48431e-25;1.18449e-25;1.98029e-26;3.49877e-27;6.53542e-28;1.29118e-28;2.69922e-29;5.97342e-30;1.40003e-30;0.0524172;3.5644e-05;3.34088e-05
895;25331.2;2.04998e+23;1.80135e+24;4.25547e+22;1.05273e+21;2.72725e+19;7.39933e+17;2.10254e+16;6.25761e+14;1.95084e+13;6.37118e+11;2.17994e+10;7.81524e+08;2.93604e+07;1.156e+06;47707.6;2064.02;93.6266;4.45365;0.222197;0.011629;0.000638576;3.67987e-05;2.22583e-06;1.41347e-07;9.42567e-09;6.60195e-10;4.85817e-11;3.75684e-12;3.05378e-13;2.60996e-14;2.34604e-15;2.21853e-16;2.20779e-17;2.31283e-18;2.5513e-19;2.96452e-20;3.62969e-21;4.68441e-22;6.37479e-23;9.15084e-24;1.38612e-24;2.21644e-25;3.74275e-26;6.67704e-27;1.25896e-27;2.50991e-28;5.29308e-29;1.18128e-29;2.79118e-30;0.0525665;3.5744e-05;3.35917e-05
900;25331.3;2.03859e+23;1.79043e+24;4.31861e+22;1.09054e+21;2.88311e+19;7.98052e+17;2.31299e+16;7.0197e+14;2.231e+13;7.42597e+11;2.58894e+10;9.45474e+08;3.61732e+07;1.45007e+06;60912.7;2681.7;123.754;5.98722;0.303725;0.0161586;0.000901724;5.27933e-05;3.24345e-06;2.09147e-07;1.41583e-08;1.00644e-09;7.51419e-11;5.89398e-12;4.85823e-13;4.2093e-14;3.83463e-15;3.67404e-16;3.70342e-17;3.92855e-18;4.38702e-19;5.15889e-20;6.39055e-21;8.34188e-22;1.14785e-22;1.66558e-23;2.54953e-24;4.11847e-25;7.02366e-26;1.26507e-26;2.40752e-27;4.84291e-28;1.03018e-28;2.31833e-29;5.52191e-30;0.0527155;3.58437e-05;3.37744e-05
905;25331.2;2.02733e+23;1.77962e+24;4.38179e+22;1.12921e+21;3.04588e+19;8.59982e+17;2.54172e+16;7.86429e+14;2.54751e+13;8.64039e+11;3.0687e+10;1.14137e+09;4.44624e+07;1.81431e+06;77560;3474.03;163.066;8.02223;0.413718;0.02237;0.00126841;7.54354e-05;4.7065e-06;3.0812e-07;2.1171e-08;1.52707e-09;1.15659e-10;9.20058e-12;7.68906e-13;6.75264e-14;6.23355e-15;6.0504e-16;6.17659e-17;6.63378e-18;7.49823e-19;8.92239e-20;1.11808e-20;1.476e-21;2.05337e-22;3.01146e-23;4.65774e-24;7.60022e-25;1.30887e-25;2.37992e-26;4.57085e-27;9.27644e-28;1.99022e-28;4.51588e-29;1.08418e-29;0.0528641;3.59431e-05;3.39568e-05
910;25331.3;2.01619e+23;1.76892e+24;4.44499e+22;1.16876e+21;3.21577e+19;9.25919e+17;2.79007e+16;8.79913e+14;2.90456e+13;1.00363e+12;3.63044e+10;1.37494e+09;5.4525e+07;2.26437e+06;98491;4487.48;214.206;10.714;0.56161;0.0308573;0.00177747;0.000107362;6.80132e-06;4.51982e-07;3.15161e-08;2.30635e-09;1.77176e-10;1.42915e-11;1.21076e-12;1.07761e-13;1.00789e-14;9.9089e-16;1.02432e-16;1.11371e-17;1.27401e-18;1.53382e-19;1.94412e-20;2.59517e-21;3.64968e-22;5.40935e-23;8.45273e-24;1.39307e-24;2.42238e-25;4.44606e-26;8.61682e-27;1.76416e-27;3.81706e-28;8.73194e-29;2.11287e-29;0.0530122;3.60423e-05;3.4139e-05
915;25331.3;2.00517e+23;1.75833e+24;4.50823e+22;1.20919e+21;3.39298e+19;9.96067e+17;3.05944e+16;9.83262e+14;3.30677e+13;1.16381e+12;4.28694e+10;1.65288e+09;6.67133e+07;2.81912e+06;124739;5780.16;280.536;14.2632;0.759796;0.0424137;0.00248155;0.000152207;9.78867e-06;6.60216e-07;4.67107e-08;3.46749e-09;2.70137e-10;2.20919e-11;1.89702e-12;1.71087e-13;1.62102e-14;1.61402e-15;1.68929e-16;1.85911e-17;2.15204e-18;2.62106e-19;3.35991e-20;4.53471e-21;6.44606e-22;9.65418e-23;1.52396e-23;2.53646e-24;4.45295e-25;8.24905e-26;1.61313e-26;3.33138e-27;7.26857e-28;1.67622e-28;4.08753e-29;0.0531599;3.61412e-05;3.4321e-05
920;25331.2;1.99428e+23;1.74785e+24;4.57147e+22;1.2505e+21;3.57772e+19;1.07063e+18;3.35132e+16;1.09738e+15;3.75923e+13;1.34734e+12;5.05282e+10;1.98295e+09;8.1444e+07;3.5013e+06;157571;7424.45;366.314;18.9284;1.02451;0.0580945;0.00345185;0.000214957;1.40319e-05;9.60383e-07;6.89329e-08;5.18995e-09;4.09974e-10;3.39872e-11;2.95766e-12;2.70254e-13;2.59361e-14;2.61499e-15;2.77072e-16;3.08605e-17;3.61441e-18;4.4528e-19;5.77208e-20;7.87557e-21;1.13144e-21;1.71212e-22;2.72991e-23;4.58813e-24;8.13134e-25;1.52019e-25;2.99927e-26;6.24731e-27;1.37439e-27;3.19489e-28;7.85083e-29;0.0533072;3.62398e-05;3.45027e-05
925;25331.2;1.9835e+23;1.73747e+24;4.63472e+22;1.29271e+21;3.7702e+19;1.14984e+18;3.66728e+16;1.22324e+15;4.26751e+13;1.55728e+12;5.94471e+10;2.37416e+09;9.92091e+07;4.33819e+06;198535;9510.34;476.924;25.0417;1.37693;0.0792993;0.00478426;0.000302434;2.00357e-05;1.39132e-06;1.01296e-07;7.73392e-09;6.19373e-10;5.20423e-11;4.58904e-12;4.24779e-13;4.12855e-14;4.21452e-15;4.52002e-16;5.09452e-17;6.03632e-18;7.52114e-19;9.85779e-20;1.35958e-20;1.97382e-21;3.01748e-22;4.85924e-23;8.24599e-24;1.47513e-24;2.78294e-25;5.539e-26;1.16357e-26;2.58086e-27;6.04692e-28;1.49723e-28;0.0534542;3.63381e-05;3.46841e-05
930;25331.3;1.97283e+23;1.72719e+24;4.69796e+22;1.33581e+21;3.97065e+19;1.23391e+18;4.00899e+16;1.36189e+15;4.83771e+13;1.79706e+12;6.98155e+10;2.83694e+09;1.20588e+08;5.36254e+06;249517;12149.4;619.149;33.0286;1.84464;0.107878;0.00660746;0.000423933;2.84976e-05;2.00752e-06;1.48232e-07;1.14751e-08;9.31546e-10;7.93215e-11;7.08641e-12;6.64391e-13;6.53885e-14;6.75741e-15;7.33475e-16;8.36462e-17;1.00252e-17;1.26319e-18;1.67382e-19;2.33325e-20;3.42271e-21;5.28556e-22;8.59566e-23;1.47263e-23;2.6589e-24;5.06138e-25;1.01617e-25;2.15263e-26;4.81347e-27;1.13662e-27;2.83551e-28;0.0536007;3.64362e-05;3.48653e-05
935;25331.3;1.96228e+23;1.71702e+24;4.76118e+22;1.3798e+21;4.17927e+19;1.32308e+18;4.37819e+16;1.51446e+15;5.47654e+13;2.07051e+12;8.18481e+10;3.38334e+09;1.46263e+08;6.61349e+06;312813;15479.5;801.515;43.4324;2.4634;0.146269;0.00909365;0.000592078;4.03795e-05;2.88517e-06;2.16027e-07;1.69537e-08;1.3949e-09;1.20351e-10;1.08917e-11;1.03417e-12;1.03051e-13;1.07796e-14;1.18404e-15;1.36605e-16;1.65594e-17;2.10974e-18;2.82594e-19;3.98098e-20;5.90008e-21;9.20274e-22;1.51121e-22;2.61359e-23;4.76233e-24;9.14614e-25;1.8521e-25;3.95614e-26;8.91743e-27;2.12202e-27;5.33321e-28;0.0537468;3.6534e-05;3.50462e-05
940;25331.3;1.95184e+23;1.70695e+24;4.82438e+22;1.4247e+21;4.39629e+19;1.41758e+18;4.77672e+16;1.68215e+15;6.1913e+13;2.38187e+12;9.57885e+10;4.02727e+09;1.77034e+08;8.13775e+06;391208;19670.9;1034.71;56.945;3.27949;0.197672;0.0124724;0.000823949;5.70014e-05;4.1304e-06;3.13556e-07;2.49431e-08;2.0797e-09;1.81789e-10;1.66633e-11;1.60212e-12;1.61616e-13;1.711e-14;1.90158e-15;2.21925e-16;2.72056e-17;3.50431e-18;4.74439e-19;6.75359e-20;1.01114e-20;1.59281e-21;2.64085e-22;4.6101e-23;8.47669e-24;1.64232e-24;3.35407e-25;7.22347e-26;1.64118e-26;3.93534e-27;9.96348e-28;0.0538925;3.66316e-05;3.52269e-05
945;25331.2;1.94152e+23;1.69697e+24;4.88755e+22;1.47051e+21;4.62192e+19;1.51766e+18;5.20653e+16;1.86626e+15;6.99e+13;2.7359e+12;1.11913e+11;4.78474e+09;2.13838e+08;9.99099e+06;488074;24932.9;1332.09;74.4449;4.35256;0.266279;0.0170487;0.00114258;8.01694e-05;5.89043e-06;4.53308e-07;3.65465e-08;3.08748e-09;2.73383e-10;2.5378e-11;2.47043e-12;2.52251e-13;2.70245e-14;3.03858e-15;3.58673e-16;4.44603e-17;5.78931e-18;7.92136e-19;1.13929e-19;1.72296e-20;2.74077e-21;4.58757e-22;8.08276e-23;1.49957e-23;2.93068e-24;6.03579e-25;1.3105e-25;3.00089e-26;7.25034e-27;1.84903e-27;0.0540379;3.67289e-05;3.54073e-05
950;25331.2;1.9313e+23;1.68709e+24;4.95067e+22;1.51722e+21;4.85638e+19;1.62358e+18;5.66964e+16;2.06818e+15;7.88135e+13;3.13784e+12;1.30532e+11;5.67415e+09;2.57769e+08;1.22393e+07;607485;31522.6;1710.33;97.0448;5.75933;0.357562;0.0232267;0.00157892;0.000112346;8.36877e-06;6.52785e-07;5.33308e-08;4.56441e-09;4.09349e-10;3.8478e-11;3.79186e-12;3.91858e-13;4.24775e-14;4.83134e-15;5.76739e-16;7.22812e-17;9.51347e-18;1.3154e-18;1.91128e-19;2.91933e-20;4.68904e-21;7.92281e-22;1.40872e-22;2.63683e-23;5.19776e-24;1.07943e-24;2.36258e-25;5.45218e-26;1.32717e-26;3.40905e-27;0.0541828;3.68259e-05;3.55875e-05
955;25331.2;1.92119e+23;1.67731e+24;5.01374e+22;1.56485e+21;5.0999e+19;1.7356e+18;6.16821e+16;2.28939e+15;8.87487e+13;3.59353e+12;1.51998e+11;6.71664e+09;3.10107e+08;1.49612e+07;754351;39754.6;2190.13;126.15;7.59818;0.478639;0.0315399;0.00217444;0.000156874;1.18458e-05;9.36423e-07;7.75131e-08;6.72003e-09;6.10328e-10;5.80843e-11;5.79385e-12;6.05905e-13;6.64488e-14;7.64431e-15;9.22748e-16;1.1691e-16;1.55516e-17;2.17267e-18;3.18894e-19;4.91902e-20;7.97695e-21;1.36043e-21;2.44089e-22;4.60909e-23;9.16308e-24;1.91864e-24;4.23292e-25;9.84369e-26;2.41393e-26;6.24489e-27;0.0543274;3.69227e-05;3.57675e-05
960;25331.3;1.91118e+23;1.66763e+24;5.07676e+22;1.61339e+21;5.35269e+19;1.85399e+18;6.70448e+16;2.53149e+15;9.9809e+13;4.10944e+12;1.76707e+11;7.93639e+09;3.7234e+08;1.82496e+07;934578;50013.4;2797.22;163.531;9.99487;0.638748;0.0426907;0.00298449;0.000218284;1.67061e-05;1.33821e-06;1.12218e-07;9.85352e-09;9.0617e-10;8.73022e-11;8.8135e-12;9.32593e-13;1.03461e-13;1.2037e-14;1.46908e-15;1.88142e-16;2.52914e-17;3.5698e-18;5.2922e-19;8.2432e-20;1.34949e-20;2.32278e-21;4.20501e-22;8.0095e-23;1.60578e-23;3.38979e-24;7.5377e-25;1.76627e-25;4.36318e-26;1.13674e-26;0.0544715;3.70192e-05;3.59472e-05
965;25331.3;1.90128e+23;1.65803e+24;5.13971e+22;1.66285e+21;5.61499e+19;1.97902e+18;7.2808e+16;2.79616e+15;1.12107e+14;4.69271e+12;2.05104e+11;9.36111e+09;4.46199e+08;2.2214e+07;1.15525e+06;62767.7;3563.4;211.411;13.1097;0.849837;0.0576007;0.00408273;0.000302682;2.34761e-05;1.90526e-06;1.61835e-07;1.43904e-08;1.33987e-09;1.3066e-10;1.33483e-11;1.42897e-12;1.60344e-13;1.88641e-14;2.32754e-15;3.01275e-16;4.09228e-17;5.83501e-18;8.73635e-19;1.37396e-19;2.27049e-20;3.94382e-21;7.20314e-22;1.38386e-22;2.79761e-23;5.95354e-24;1.33421e-24;3.14998e-25;7.83792e-26;2.05629e-26;0.0546154;3.71155e-05;3.61266e-05
970;25331.2;1.89148e+23;1.64853e+24;5.20258e+22;1.71322e+21;5.88702e+19;2.11099e+18;7.89965e+16;3.08524e+15;1.25765e+14;5.35124e+12;2.37691e+11;1.10224e+10;5.33691e+08;2.69839e+07;1.42486e+06;78587.4;4527.97;272.578;17.1467;1.12732;0.0774755;0.00556688;0.000418286;3.28727e-05;2.70263e-06;2.325e-07;2.09335e-08;1.97308e-09;1.94732e-10;2.01292e-11;2.17985e-12;2.47374e-13;2.94257e-14;3.67005e-15;4.80082e-16;6.58851e-17;9.48907e-18;1.43471e-18;2.27797e-19;3.79947e-20;6.65948e-21;1.22702e-21;2.37746e-22;4.84606e-23;1.03954e-23;2.34767e-24;5.58408e-25;1.39946e-25;3.69691e-26;0.0547588;3.72115e-05;3.63058e-05
975;25331.3;1.88178e+23;1.63912e+24;5.26537e+22;1.76451e+21;6.169e+19;2.25018e+18;8.56361e+16;3.40063e+15;1.40915e+14;6.09374e+12;2.75028e+11;1.29563e+10;6.37145e+08;3.27115e+07;1.75355e+06;98163.9;5739.3;350.513;22.3643;1.49102;0.103888;0.00756618;0.000576107;4.58701e-05;3.81984e-06;3.32771e-07;3.03338e-08;2.89394e-09;2.89027e-10;3.02261e-11;3.3108e-12;3.79932e-13;4.56901e-14;5.75974e-15;7.61335e-16;1.05553e-16;1.53541e-17;2.34407e-18;3.75711e-19;6.32438e-20;1.11844e-20;2.0787e-21;4.06171e-22;8.34691e-23;1.80471e-23;4.10693e-24;9.84079e-25;2.48382e-25;6.60638e-26;0.0549018;3.73073e-05;3.64848e-05
980;25331.2;1.87218e+23;1.62979e+24;5.32807e+22;1.81673e+21;6.46117e+19;2.3969e+18;9.27539e+16;3.74441e+15;1.57701e+14;6.92981e+12;3.17746e+11;1.52038e+10;7.59251e+08;3.95755e+07;2.15342e+06;122335;7256.84;449.56;29.0895;1.96637;0.138883;0.010251;0.000790857;6.37868e-05;5.37966e-06;4.74529e-07;4.37875e-08;4.22785e-09;4.27241e-10;4.51981e-11;5.00693e-12;5.80954e-13;7.06238e-14;8.99748e-15;1.20165e-15;1.68287e-16;2.47215e-17;3.81054e-18;6.1649e-19;1.04722e-19;1.86841e-20;3.50251e-21;6.90104e-22;1.42968e-22;3.11538e-23;7.14336e-24;1.72417e-24;4.38249e-25;1.17355e-25;0.0550445;3.74028e-05;3.66635e-05
985;25331.2;1.86267e+23;1.62056e+24;5.39067e+22;1.86987e+21;6.76375e+19;2.55146e+18;1.00378e+17;4.11877e+15;1.76279e+14;7.87003e+12;3.66547e+11;1.78116e+10;9.03116e+08;4.77856e+07;2.63887e+06;152111;9153.48;575.119;37.7348;2.58589;0.185113;0.0138452;0.00108213;8.84022e-05;7.54985e-06;6.74216e-07;6.29709e-08;6.15266e-09;6.29027e-10;6.73083e-11;7.53998e-12;8.84482e-13;1.08679e-13;1.39912e-14;1.88778e-15;2.67029e-16;3.96105e-17;6.16373e-18;1.00647e-18;1.72512e-19;3.10494e-20;5.87018e-21;1.16619e-21;2.43535e-22;5.34803e-23;1.23547e-23;3.00361e-24;7.68782e-25;2.07246e-25;0.0551869;3.74981e-05;3.6842e-05
990;25331.3;1.85327e+23;1.61141e+24;5.45317e+22;1.92394e+21;7.07697e+19;2.71417e+18;1.08539e+17;4.52603e+15;1.96817e+14;8.92601e+12;4.22219e+11;2.08327e+10;1.07232e+09;5.75871e+07;3.227e+06;188712;11518.4;733.891;48.8193;3.39109;0.246008;0.0186423;0.00147595;0.000122109;1.05589e-05;9.54506e-07;9.02237e-08;8.91958e-09;9.22472e-10;9.98284e-11;1.13073e-11;1.34084e-12;1.66506e-13;2.1659e-14;2.95207e-15;4.2172e-16;6.31629e-17;9.92147e-18;1.63496e-18;2.82746e-19;5.13323e-20;9.78683e-21;1.96021e-21;4.12603e-22;9.13041e-23;2.12492e-23;5.20303e-24;1.34093e-24;3.63884e-25;0.0553288;3.75932e-05;3.70202e-05
995;25331.3;1.84395e+23;1.60235e+24;5.51555e+22;1.97893e+21;7.40106e+19;2.88537e+18;1.17267e+17;4.96866e+15;2.19497e+14;1.01105e+13;4.85638e+11;2.43269e+10;1.27099e+09;6.92665e+07;3.93809e+06;233606;14460.3;934.171;62.9942;4.43474;0.32599;0.0250256;0.00200674;0.000168115;1.47171e-05;1.34656e-06;1.288e-07;1.28822e-08;1.34757e-09;1.4747e-10;1.68873e-11;2.0241e-12;2.54003e-13;3.33809e-14;4.59553e-15;6.62948e-16;1.00245e-16;1.58933e-17;2.6429e-18;4.61105e-19;8.44342e-20;1.62325e-20;3.27761e-21;6.95323e-22;1.55037e-22;3.63471e-23;8.96302e-24;2.32574e-24;6.35283e-25;0.0554704;3.7688e-05;3.71982e-05
1000;25331.3;1.83473e+23;1.59337e+24;5.57782e+22;2.03484e+21;7.73625e+19;3.06537e+18;1.26593e+17;5.44931e+15;2.44514e+14;1.14375e+13;5.57781e+11;2.83622e+10;1.50385e+09;8.31579e+07;4.79614e+06;288552;18111.7;1186.2;81.075;5.78385;0.430746;0.0334947;0.00271995;0.000230708;2.0444e-05;1.89305e-06;1.8321e-07;1.85363e-08;1.96103e-09;2.16992e-10;2.51192e-11;3.04288e-12;3.85831e-13;5.12228e-14;7.12209e-15;1.03742e-15;1.58358e-16;2.53391e-17;4.25161e-18;7.48279e-19;1.38187e-19;2.67866e-20;5.45208e-21;1.16562e-21;2.61859e-22;6.18372e-23;1.53559e-23;4.01155e-24;1.1029e-24;0.0556116;3.77826e-05;3.7376e-05
1005;25331.2;1.82561e+23;1.58447e+24;5.63995e+22;2.09168e+21;8.08277e+19;3.25453e+18;1.36553e+17;5.97075e+15;2.72081e+14;1.29224e+13;6.39737e+11;3.30152e+10;1.77633e+09;9.96503e+07;5.8295e+06;355661;22633.5;1502.59;104.08;7.5232;0.567569;0.0446984;0.00367538;0.000315598;2.83057e-05;2.65224e-06;2.59683e-07;2.65747e-08;2.84305e-09;3.18052e-10;3.72151e-11;4.55574e-12;5.83625e-13;7.82643e-14;1.09893e-14;1.61615e-15;2.49015e-16;4.02104e-17;6.807e-18;1.20843e-18;2.25048e-19;4.39813e-20;9.02304e-21;1.94394e-21;4.39964e-22;1.04645e-22;2.6167e-23;6.88163e-24;1.90416e-24;0.0557525;3.78769e-05;3.75535e-05
1010;25331.2;1.81657e+23;1.57565e+24;5.70195e+22;2.14945e+21;8.44085e+19;3.45319e+18;1.47181e+17;6.53594e+15;3.02425e+14;1.45819e+13;7.32714e+11;3.83724e+10;2.09465e+09;1.19196e+08;7.07158e+06;437456;28221;1898.86;133.278;9.75984;0.745787;0.0594774;0.00495146;0.000430371;3.90632e-05;3.70336e-06;3.66796e-07;3.7962e-08;4.10649e-09;4.64402e-10;5.49197e-11;6.79334e-12;8.79177e-13;1.19076e-13;1.68831e-14;2.5066e-15;3.89807e-16;6.3516e-17;1.08472e-17;1.94223e-18;3.64728e-19;7.18575e-20;1.48581e-20;3.22547e-21;7.35396e-22;1.76161e-22;4.43533e-23;1.17418e-23;3.26972e-24;0.0558931;3.7971e-05;3.77307e-05
1015;25331.2;1.80762e+23;1.56692e+24;5.76382e+22;2.20814e+21;8.81073e+19;3.66171e+18;1.58514e+17;7.14801e+15;3.35791e+14;1.64344e+13;8.38053e+11;4.45313e+10;2.46593e+09;1.42318e+08;8.5617e+06;536947;35110.2;2394.01;170.246;12.6285;0.977299;0.0789177;0.00665081;0.000585073;5.37363e-05;5.15391e-06;5.16311e-07;5.40367e-08;5.90974e-09;6.75546e-10;8.07339e-11;1.00898e-11;1.31902e-12;1.80416e-13;2.58275e-14;3.87075e-15;6.07494e-16;9.9875e-17;1.72058e-17;3.10696e-18;5.88276e-19;1.16832e-19;2.43457e-20;5.32501e-21;1.22296e-21;2.95025e-22;7.47867e-23;1.99286e-23;5.58454e-24;0.0560332;3.80649e-05;3.79078e-05
1020;25331.2;1.79876e+23;1.55826e+24;5.82553e+22;2.26776e+21;9.19262e+19;3.88046e+18;1.70589e+17;7.81027e+15;3.72444e+14;1.84998e+13;9.57241e+11;5.16017e+10;2.89827e+09;1.69626e+08;1.0346e+07;657720;43586.2;3011.34;216.939;16.2987;1.27724;0.104419;0.00890726;0.000792966;7.36878e-05;7.14917e-06;7.24316e-07;7.66497e-08;8.47425e-09;9.7905e-10;1.1823e-10;1.49274e-11;1.97098e-12;2.72234e-13;3.93448e-14;5.95169e-15;9.42606e-16;1.56347e-16;2.71675e-17;4.94714e-18;9.44373e-19;1.89044e-19;3.96976e-20;8.7478e-21;2.02359e-21;4.91582e-22;1.25454e-22;3.36474e-23;9.4879e-24;0.0561731;3.81585e-05;3.80846e-05
